shipment_id,origin,destination,transport_type,shipment_date,delivery_date,distance_km,weight_kg,weight_bucket,duration_days,shipment_cost_aed,cost_per_km,delay_flag,temperature_c,weather,day_of_week_num,month_num,is_weekend
1010,Ajman,"Ras Al Khaimah",Courier,2023-05-10,2023-03-28,1818.49,1569.65,Medium,1,5137.91,2.825,1,22.4,"Dust Storm",NULL,NULL,0
1011,"Ras Al Khaimah",Fujairah,Air,2023-03-25,2023-11-21,1864.34,820.23,Medium,241,3822.97,2.051,1,47.3,Clear,NULL,NULL,1
1012,Ajman,"Umm Al Quwain",Ship,2023-11-17,2023-11-28,132.24,2889.23,Heavy,11,534.9,4.045,1,33.8,Hot,NULL,NULL,0
1013,"Abu Dhabi",Sharjah,Truck,2023-11-15,2023-05-18,1199.4,1078.45,Medium,1,1164.14,0.971,1,25.9,"Dust Storm",NULL,NULL,0
1014,Sharjah,"Abu Dhabi",Courier,2023-04-11,2023-12-13,1141.54,1358.54,Medium,246,2791.49,2.445,1,29.2,Hot,NULL,NULL,0
1015,"Abu Dhabi","Ras Al Khaimah",Courier,2023-11-25,2023-12-03,799.38,3108.59,Heavy,8,4472.9,5.595,1,46,Rainy,NULL,NULL,1
1016,Fujairah,"Abu Dhabi",Ship,2023-09-30,2023-04-06,1274.44,3700.61,Heavy,1,6602.69,5.181,0,31.5,Clear,NULL,NULL,1
1018,"Abu Dhabi",Dubai,Courier,2023-02-07,2023-09-03,365.4,2413.81,Heavy,208,1587.61,4.345,1,48.4,Clear,NULL,NULL,0
1019,"Umm Al Quwain",Sharjah,Ship,2023-04-04,2023-04-01,267.21,2274.21,Heavy,1,850.77,3.184,0,39.6,Clear,NULL,NULL,0
1020,Fujairah,Sharjah,Truck,2023-04-05,2023-03-01,95.78,3939.29,Heavy,1,339.57,3.545,0,40.3,Clear,NULL,NULL,0
1021,"Umm Al Quwain","Ras Al Khaimah",Courier,2023-11-01,2023-01-29,746.75,969.21,Medium,1,1302.76,1.745,0,27.5,Clear,NULL,NULL,0
1022,Ajman,Sharjah,Air,2023-03-10,2023-03-14,695.13,765.25,Medium,4,1329.87,1.913,0,40,Rainy,NULL,NULL,0
1023,Fujairah,Sharjah,Courier,2023-11-14,2023-09-28,878.71,3325.15,Heavy,1,5259.32,5.985,0,31.8,Rainy,NULL,NULL,0
1024,Dubai,Sharjah,Air,2023-08-24,2023-01-25,1021.52,2050.49,Heavy,1,5236.54,5.126,0,47.3,Rainy,NULL,NULL,0
1025,"Abu Dhabi","Ras Al Khaimah",Courier,2023-11-30,2023-04-23,1522.91,3551.44,Heavy,1,9735.34,6.393,0,23.9,Clear,NULL,NULL,0
1026,"Abu Dhabi",Ajman,Truck,2023-05-17,2023-10-28,802.46,1286.72,Medium,164,929.29,1.158,1,28.6,Hot,NULL,NULL,0
1027,"Umm Al Quwain",Sharjah,Courier,2023-03-17,2023-02-26,681.31,1627.74,Medium,1,1996.19,2.93,0,22,Rainy,NULL,NULL,0
1028,Ajman,"Umm Al Quwain",Air,2023-02-04,2023-08-12,1658.95,4483.9,Heavy,189,18596.41,11.21,1,31.4,Rainy,NULL,NULL,1
1029,"Umm Al Quwain",Sharjah,Courier,2023-01-01,2023-05-01,1704.1,2111.17,Heavy,120,6475.76,3.8,1,24.5,"Dust Storm",NULL,NULL,1
1030,Sharjah,Dubai,Air,2023-10-23,2023-06-29,488.55,2956.81,Heavy,1,3611.37,7.392,0,45.4,Hot,NULL,NULL,0
1031,Fujairah,Dubai,Ship,2023-11-16,2023-10-16,649.9,537.88,Medium,1,489.4,0.753,0,47.8,Rainy,NULL,NULL,0
1032,Sharjah,"Umm Al Quwain",Courier,2023-03-01,2023-10-09,1655.48,898.25,Medium,222,2676.66,1.617,1,40.1,Rainy,NULL,NULL,0
1033,Dubai,Sharjah,Courier,2023-11-16,2023-07-09,186.43,184.26,Light,1,61.83,0.332,1,23.1,"Dust Storm",NULL,NULL,0
1034,Fujairah,Ajman,Air,2023-12-15,2023-03-08,671.92,2124.73,Heavy,1,3569.12,5.312,0,30.2,Clear,NULL,NULL,0
1035,Dubai,Sharjah,Air,2023-11-24,2023-10-26,913.25,4944.66,Heavy,1,11289.28,12.362,0,48.9,Hot,NULL,NULL,0
1036,Dubai,"Umm Al Quwain",Truck,2023-09-24,2023-09-07,398.53,4370,Heavy,1,1567.42,3.933,0,24.1,Hot,NULL,NULL,1
1037,Dubai,Sharjah,Ship,2023-12-27,2023-03-18,384.43,3166.38,Heavy,1,1704.15,4.433,1,36.7,"Dust Storm",NULL,NULL,0
1038,"Ras Al Khaimah",Sharjah,Air,2023-08-17,2023-05-18,866.98,4306.18,Heavy,1,9333.43,10.765,0,30.6,Hot,NULL,NULL,0
1040,Fujairah,Ajman,Air,2023-11-12,2023-08-22,1685.26,1847,Medium,1,7781.69,4.618,0,28.6,Hot,NULL,NULL,1
1041,"Ras Al Khaimah","Abu Dhabi",Ship,2023-10-13,2023-09-13,1959.09,871.86,Medium,1,2391.27,1.221,1,21.4,"Dust Storm",NULL,NULL,0
1042,Ajman,"Umm Al Quwain",Ship,2023-10-18,2023-10-22,175.75,3266.98,Heavy,4,803.84,4.574,0,41.1,Clear,NULL,NULL,0
1043,"Ras Al Khaimah",Sharjah,Ship,2023-08-01,2023-06-20,456.86,969.29,Medium,1,619.96,1.357,1,29.8,"Dust Storm",NULL,NULL,0
1044,"Abu Dhabi","Umm Al Quwain",Ship,2023-06-14,2023-11-14,1520.56,2090.05,Heavy,153,4449.26,2.926,1,39.7,Hot,NULL,NULL,0
1045,Sharjah,"Abu Dhabi",Courier,2023-01-05,2023-06-24,1094.98,4129.88,Heavy,170,8139.84,7.434,1,23.1,"Dust Storm",NULL,NULL,0
1046,Sharjah,Ajman,Ship,2023-12-05,2023-12-12,675.53,650.5,Medium,7,615.21,0.911,1,35.7,"Dust Storm",NULL,NULL,0
1047,Dubai,"Umm Al Quwain",Ship,2023-03-19,2023-01-19,435.01,649.46,Medium,1,395.53,0.909,0,31.3,Hot,NULL,NULL,1
1048,Fujairah,Sharjah,Truck,2023-03-03,2023-03-12,582.54,1125.89,Medium,9,590.29,1.013,1,36.1,Clear,NULL,NULL,0
1049,Fujairah,"Abu Dhabi",Ship,2023-05-12,2023-12-05,875.7,2761.83,Heavy,207,3385.95,3.867,1,45.6,Rainy,NULL,NULL,0
1050,Dubai,"Umm Al Quwain",Air,2023-03-30,2023-04-27,378.99,1262.36,Medium,28,1196.05,3.156,1,49.2,"Dust Storm",NULL,NULL,0
1051,"Abu Dhabi","Ras Al Khaimah",Air,2023-08-25,2023-03-22,1929.53,2518.47,Heavy,1,12148.66,6.296,0,42.6,Clear,NULL,NULL,0
1052,Sharjah,"Abu Dhabi",Air,2023-02-11,2023-01-16,241.95,1513.4,Medium,1,915.42,3.784,0,43,Clear,NULL,NULL,1
1053,"Ras Al Khaimah",Ajman,Courier,2023-03-30,2023-06-26,1971.59,2533.68,Heavy,88,8991.68,4.561,1,35.9,"Dust Storm",NULL,NULL,0
1054,Ajman,Sharjah,Air,2023-10-23,2023-09-27,1688.53,1391.77,Medium,1,5875.11,3.479,0,22.9,Hot,NULL,NULL,0
1055,"Umm Al Quwain",Fujairah,Ship,2023-11-24,2023-04-30,863.61,4900.16,Heavy,1,5924.56,6.86,0,40,Hot,NULL,NULL,0
1056,"Abu Dhabi",Ajman,Courier,2023-10-22,2023-10-27,1487.44,2466.13,Heavy,5,6602.8,4.439,1,24.4,"Dust Storm",NULL,NULL,1
1058,"Umm Al Quwain",Sharjah,Truck,2023-01-14,2023-02-27,450.18,3504.23,Heavy,44,1419.78,3.154,1,41.2,Hot,NULL,NULL,1
1059,Dubai,"Abu Dhabi",Ship,2023-10-15,2023-07-19,697.97,2455.34,Heavy,1,2399.26,3.437,0,39.7,Clear,NULL,NULL,1
1060,Sharjah,"Ras Al Khaimah",Air,2023-06-28,2023-01-18,1040.85,1198.12,Medium,1,3117.66,2.995,0,29.4,Rainy,NULL,NULL,0
1061,"Umm Al Quwain","Ras Al Khaimah",Truck,2023-05-05,2023-10-16,1286.55,2556.04,Heavy,164,2959.63,2.3,1,43.2,Rainy,NULL,NULL,0
1062,Dubai,"Umm Al Quwain",Truck,2023-12-19,2023-02-25,1099.5,3406.45,Heavy,1,3370.85,3.066,0,48.2,Hot,NULL,NULL,0
1063,Fujairah,Ajman,Truck,2023-01-23,2023-09-27,961.79,2302.3,Heavy,247,1992.9,2.072,1,36.4,Hot,NULL,NULL,0
1064,Dubai,Ajman,Truck,2023-03-04,2023-10-31,903.01,414.22,Light,241,336.64,0.373,1,40.3,"Dust Storm",NULL,NULL,1
1065,"Ras Al Khaimah",Ajman,Courier,2023-05-23,2023-03-29,1011.58,94.83,Light,1,172.67,0.171,0,28.2,Hot,NULL,NULL,0
1066,"Umm Al Quwain",Dubai,Ship,2023-06-02,2023-11-15,885.67,1642.74,Medium,166,2036.9,2.3,1,49.1,"Dust Storm",NULL,NULL,0
1067,"Umm Al Quwain","Ras Al Khaimah",Truck,2023-05-25,2023-01-30,1096.42,755.37,Medium,1,745.38,0.68,0,28.2,Rainy,NULL,NULL,0
1068,Sharjah,"Ras Al Khaimah",Courier,2023-08-13,2023-01-23,1779.33,4531.42,Heavy,1,14513.2,8.157,0,46.6,Clear,NULL,NULL,1
1069,Dubai,Sharjah,Courier,2023-11-05,2023-11-18,1276.67,883.28,Medium,13,2029.78,1.59,1,47.8,"Dust Storm",NULL,NULL,1
1070,Sharjah,Dubai,Courier,2023-04-14,2023-10-13,1453.56,1974.44,Medium,182,5165.94,3.554,1,41.6,Clear,NULL,NULL,0
1071,"Umm Al Quwain",Ajman,Ship,2023-04-14,2023-02-18,1207.04,3561.83,Heavy,1,6018.98,4.987,0,44.3,Rainy,NULL,NULL,0
1072,Dubai,Ajman,Truck,2023-02-08,2023-01-06,1296.74,4078.03,Heavy,1,4759.33,3.67,0,33.7,Clear,NULL,NULL,0
1073,Dubai,Fujairah,Ship,2023-07-17,2023-09-08,1169.35,2391.18,Heavy,53,3914.58,3.348,1,47.6,Rainy,NULL,NULL,0
1074,Sharjah,"Umm Al Quwain",Courier,2023-05-14,2023-06-13,82.93,909.77,Medium,30,135.81,1.638,1,42.3,Clear,NULL,NULL,1
1075,"Ras Al Khaimah",Dubai,Courier,2023-03-08,2023-07-22,1999.21,1358.12,Medium,136,4887.3,2.445,1,29.8,Clear,NULL,NULL,0
1076,Dubai,"Umm Al Quwain",Ship,2023-06-28,2023-04-12,96.21,2097.75,Heavy,1,282.55,2.937,0,21,Hot,NULL,NULL,0
1077,"Ras Al Khaimah","Abu Dhabi",Courier,2023-02-11,2023-03-13,808.44,1826.15,Medium,30,2657.4,3.287,1,36.2,Rainy,NULL,NULL,1
1078,"Abu Dhabi","Umm Al Quwain",Courier,2023-01-15,2023-06-13,237.08,1746.62,Medium,149,745.36,3.144,1,45.2,"Dust Storm",NULL,NULL,1
1079,Ajman,"Ras Al Khaimah",Air,2023-04-21,2023-06-23,220.95,663.61,Medium,63,366.56,1.659,1,45.8,Rainy,NULL,NULL,0
1080,"Abu Dhabi",Sharjah,Courier,2023-06-06,2023-05-22,1593.25,4566.98,Heavy,1,13097.41,8.221,0,45.1,Hot,NULL,NULL,0
1081,Ajman,"Abu Dhabi",Ship,2023-10-16,2023-05-19,869.07,153.63,Light,1,186.92,0.215,1,26.4,"Dust Storm",NULL,NULL,0
1083,Ajman,Sharjah,Truck,2023-06-06,2023-07-18,567.39,4901.71,Heavy,42,2503.06,4.412,1,38.4,Rainy,NULL,NULL,0
1084,Dubai,Ajman,Ship,2023-02-07,2023-11-25,535.23,3300.32,Heavy,291,2473,4.62,1,40,Rainy,NULL,NULL,0
1085,Sharjah,"Ras Al Khaimah",Ship,2023-04-07,2023-08-17,524.93,1780.28,Medium,132,1308.33,2.492,1,30,Hot,NULL,NULL,0
1086,Sharjah,Fujairah,Courier,2023-10-16,2023-10-09,1243.81,734.76,Medium,1,1645.02,1.323,1,40.8,"Dust Storm",NULL,NULL,0
1087,Fujairah,Ajman,Ship,2023-09-11,2023-06-22,1635.55,4819.54,Heavy,1,11035.64,6.747,0,37.7,Rainy,NULL,NULL,0
1088,Ajman,"Umm Al Quwain",Ship,2023-07-15,2023-11-13,920.95,74.86,Light,121,96.52,0.105,1,37,Hot,NULL,NULL,1
1089,Fujairah,Ajman,Courier,2023-03-27,2023-02-10,777.12,3408.53,Heavy,1,4767.91,6.135,0,39.9,Rainy,NULL,NULL,0
1090,"Ras Al Khaimah",Dubai,Air,2023-11-18,2023-01-08,1947.95,4401.29,Heavy,1,21433.73,11.003,0,38.1,Hot,NULL,NULL,1
1091,"Ras Al Khaimah","Abu Dhabi",Air,2023-01-10,2023-06-24,260.01,130.68,Light,165,84.95,0.327,1,25,Rainy,NULL,NULL,0
1092,Fujairah,"Abu Dhabi",Courier,2023-01-05,2023-06-01,988.67,3627.25,Heavy,147,6455.08,6.529,1,46.2,Rainy,NULL,NULL,0
1093,Ajman,"Ras Al Khaimah",Air,2023-05-03,2023-07-31,834.72,4994.19,Heavy,89,10421.88,12.485,1,27.2,Clear,NULL,NULL,0
1094,Sharjah,"Umm Al Quwain",Air,2023-11-26,2023-10-30,223.31,3200.01,Heavy,1,1786.49,8,1,42.3,"Dust Storm",NULL,NULL,1
1095,Ajman,"Abu Dhabi",Courier,2023-12-19,2023-03-28,558.35,2076.32,Heavy,1,2086.76,3.737,0,25.3,Rainy,NULL,NULL,0
1096,"Ras Al Khaimah",Fujairah,Air,2023-04-28,2023-09-11,86.03,4372.63,Heavy,136,940.44,10.932,1,39.8,"Dust Storm",NULL,NULL,0
1097,Dubai,Fujairah,Ship,2023-10-21,2023-01-22,1757.6,2773.13,Heavy,1,6823.67,3.882,0,46.9,Hot,NULL,NULL,1
1098,Fujairah,"Umm Al Quwain",Air,2023-06-08,2023-09-15,1227.46,3748.46,Heavy,99,11502.71,9.371,1,20.3,Clear,NULL,NULL,0
1100,"Ras Al Khaimah",Sharjah,Ship,2023-08-16,2023-09-18,1057.46,196.26,Light,33,290.55,0.275,1,20.9,"Dust Storm",NULL,NULL,0
1101,Ajman,"Umm Al Quwain",Ship,2023-12-31,2023-08-23,1211.03,1069.66,Medium,1,1813.55,1.498,0,20.3,Hot,NULL,NULL,1
1102,Fujairah,"Ras Al Khaimah",Truck,2023-08-04,2023-01-04,1410.68,398.42,Light,1,505.84,0.359,0,45.7,Hot,NULL,NULL,0
1103,Sharjah,Fujairah,Courier,2023-07-03,2023-12-14,1818.78,537.91,Medium,164,1761.01,0.968,1,41.3,Hot,NULL,NULL,0
1104,Fujairah,Dubai,Truck,2023-01-15,2023-11-05,210.75,81.95,Light,294,15.54,0.074,1,23.2,"Dust Storm",NULL,NULL,1
1105,Ajman,Dubai,Truck,2023-06-06,2023-08-16,681.97,2108.72,Heavy,71,1294.28,1.898,1,48.1,Rainy,NULL,NULL,0
1106,"Ras Al Khaimah",Ajman,Air,2023-05-16,2023-10-12,1426.78,897.36,Medium,149,3200.84,2.243,1,40.2,Hot,NULL,NULL,0
1107,Sharjah,Ajman,Ship,2023-09-18,2023-03-12,1917.95,4279.2,Heavy,1,11490.21,5.991,1,23.3,"Dust Storm",NULL,NULL,0
1108,Sharjah,"Ras Al Khaimah",Truck,2023-06-06,2023-11-10,1962.19,3751.44,Heavy,157,6624.93,3.376,1,45.8,Clear,NULL,NULL,0
1109,Fujairah,"Umm Al Quwain",Courier,2023-02-16,2023-12-31,1287.06,2868.02,Heavy,318,6644.36,5.162,1,34.4,Clear,NULL,NULL,0
1111,Fujairah,Ajman,Air,2023-11-28,2023-05-25,264.84,1283.06,Medium,1,849.51,3.208,0,44.8,Hot,NULL,NULL,0
1112,"Umm Al Quwain",Dubai,Truck,2023-06-22,2023-01-25,1893.71,2377.38,Heavy,1,4051.86,2.14,0,42.2,Rainy,NULL,NULL,0
1113,Dubai,Ajman,Ship,2023-05-10,2023-08-23,884.84,3207.94,Heavy,105,3973.92,4.491,1,38.7,Clear,NULL,NULL,0
1114,"Ras Al Khaimah",Dubai,Ship,2023-04-05,2023-11-30,413.79,3912.23,Heavy,239,2266.38,5.477,1,47,Rainy,NULL,NULL,0
1115,"Umm Al Quwain",Fujairah,Courier,2023-04-25,2023-06-25,1869.77,413,Light,61,1389.99,0.743,1,45.8,"Dust Storm",NULL,NULL,0
1116,Dubai,Fujairah,Truck,2023-08-31,2023-11-29,235.91,3543.78,Heavy,90,752.41,3.189,1,26.8,Clear,NULL,NULL,0
1117,Sharjah,"Ras Al Khaimah",Ship,2023-10-19,2023-11-22,1467.26,3714.94,Heavy,34,7631.1,5.201,1,46.4,Hot,NULL,NULL,0
1118,Fujairah,Sharjah,Truck,2023-10-09,2023-12-24,1261.77,2797.07,Heavy,76,3176.33,2.517,1,31.2,Clear,NULL,NULL,0
1119,Dubai,Ajman,Truck,2023-10-26,2023-06-09,202.84,1075.52,Medium,1,196.34,0.968,0,33,Hot,NULL,NULL,0
1120,"Abu Dhabi",Fujairah,Ship,2023-10-10,2023-12-15,697.34,2698.23,Heavy,66,2634.22,3.778,1,49.2,Rainy,NULL,NULL,0
1121,Dubai,Fujairah,Ship,2023-03-10,2023-12-15,325.36,2516.01,Heavy,280,1146.05,3.522,1,42.8,Clear,NULL,NULL,0
1122,Fujairah,"Umm Al Quwain",Air,2023-05-28,2023-10-14,1220.86,2381.17,Heavy,139,7267.69,5.953,1,29.6,"Dust Storm",NULL,NULL,1
1123,Fujairah,"Ras Al Khaimah",Air,2023-01-11,2023-01-19,969.91,2305.9,Heavy,8,5591.29,5.765,1,39.4,Clear,NULL,NULL,0
1124,"Ras Al Khaimah","Abu Dhabi",Courier,2023-09-11,2023-02-14,38.42,558.57,Medium,1,38.63,1.005,0,36.2,Hot,NULL,NULL,0
1125,Dubai,"Abu Dhabi",Courier,2023-11-26,2023-06-05,1952.15,918.55,Medium,1,3227.67,1.653,0,23.5,Rainy,NULL,NULL,1
1126,Fujairah,"Ras Al Khaimah",Courier,2023-12-26,2023-12-22,718.68,491.17,Light,1,635.39,0.884,1,46.6,"Dust Storm",NULL,NULL,0
1127,Fujairah,Dubai,Truck,2023-02-07,2023-08-20,538.66,1216.18,Medium,194,589.6,1.095,1,44.7,Hot,NULL,NULL,0
1128,"Umm Al Quwain",Sharjah,Courier,2023-05-14,2024-01-07,468.21,1321.07,Medium,238,1113.37,2.378,1,43.3,Hot,NULL,NULL,1
1129,"Ras Al Khaimah","Umm Al Quwain",Ship,2023-07-19,2023-11-13,342.87,1229.15,Medium,117,590.01,1.721,1,36.8,"Dust Storm",NULL,NULL,0
1132,"Ras Al Khaimah","Abu Dhabi",Air,2023-12-12,2023-02-26,828.86,4093.73,Heavy,1,8482.82,10.234,0,30.6,Hot,NULL,NULL,0
1133,"Umm Al Quwain",Sharjah,Truck,2023-10-29,2023-02-01,1746.57,1638.91,Medium,1,2576.22,1.475,0,20.6,Hot,NULL,NULL,1
1134,"Ras Al Khaimah",Fujairah,Ship,2023-12-29,2023-12-24,1294.52,1529.12,Medium,1,2771.27,2.141,0,49.5,Rainy,NULL,NULL,0
1135,"Abu Dhabi","Ras Al Khaimah",Courier,2023-08-06,2023-03-01,756.33,4220.94,Heavy,1,5746.36,7.598,0,45.8,Clear,NULL,NULL,1
1136,Sharjah,Dubai,Courier,2023-05-21,2023-12-20,1799.71,3121.5,Heavy,213,10112.03,5.619,1,38.7,"Dust Storm",NULL,NULL,1
1137,Fujairah,Sharjah,Ship,2023-04-14,2023-08-24,1506.96,1470.72,Medium,132,3102.84,2.059,1,20.4,Rainy,NULL,NULL,0
1138,Ajman,"Abu Dhabi",Courier,2023-07-29,2023-04-18,478.96,3569.49,Heavy,1,3077.36,6.425,1,26.8,"Dust Storm",NULL,NULL,1
1139,"Ras Al Khaimah",Fujairah,Air,2023-04-21,2023-07-11,1298.17,1726.24,Medium,81,5602.38,4.316,1,33.6,Rainy,NULL,NULL,0
1140,Sharjah,"Ras Al Khaimah",Truck,2023-04-14,2023-01-19,1847.13,2934.85,Heavy,1,4878.94,2.641,0,38.8,Rainy,NULL,NULL,0
1141,"Ras Al Khaimah","Umm Al Quwain",Truck,2023-11-12,2023-08-15,1008.03,4963.21,Heavy,1,4502.76,4.467,0,41.2,Hot,NULL,NULL,1
1142,Sharjah,Ajman,Ship,2023-06-20,2023-06-17,1475.22,1511.46,Medium,1,3121.63,2.116,1,43.6,"Dust Storm",NULL,NULL,0
1143,Ajman,"Umm Al Quwain",Air,2023-12-22,2023-03-13,1943.07,4652.98,Heavy,1,22602.66,11.632,0,36.7,Rainy,NULL,NULL,0
1144,Dubai,"Umm Al Quwain",Ship,2023-11-20,2023-12-29,1390.12,1606.66,Medium,39,3126.83,2.249,1,39.7,Hot,NULL,NULL,0
1145,"Abu Dhabi",Fujairah,Ship,2023-05-13,2023-02-24,231.8,2703.73,Heavy,1,877.41,3.785,0,44.3,Rainy,NULL,NULL,1
1146,Fujairah,"Abu Dhabi",Air,2023-10-20,2023-09-03,511.78,2302.62,Heavy,1,2946.09,5.757,1,41.6,"Dust Storm",NULL,NULL,0
1147,Dubai,"Ras Al Khaimah",Ship,2023-11-24,2023-12-17,1202.34,3916.88,Heavy,23,6593.19,5.484,1,48.6,Rainy,NULL,NULL,0
1148,"Umm Al Quwain","Abu Dhabi",Truck,2023-05-07,2023-03-18,572.84,310.16,Light,1,159.9,0.279,0,46.2,Hot,NULL,NULL,1
1150,"Abu Dhabi","Umm Al Quwain",Truck,2023-04-02,2023-09-25,828.54,3804.53,Heavy,176,2836.98,3.424,1,48.4,Clear,NULL,NULL,1
1151,"Abu Dhabi",Fujairah,Courier,2023-10-14,2023-11-14,930.74,2363.36,Heavy,31,3959.41,4.254,1,26.1,"Dust Storm",NULL,NULL,1
1152,"Abu Dhabi",Sharjah,Courier,2023-02-20,2023-10-28,1412.16,530.94,Medium,250,1349.59,0.956,1,49.7,Clear,NULL,NULL,0
1153,Ajman,Sharjah,Truck,2023-01-29,2023-05-02,1062.77,1227.8,Medium,93,1174.38,1.105,1,41,Hot,NULL,NULL,1
1154,"Ras Al Khaimah",Fujairah,Ship,2023-10-23,2023-11-21,782.83,3399.96,Heavy,29,3726.23,4.76,1,38.8,Clear,NULL,NULL,0
1155,"Ras Al Khaimah",Sharjah,Air,2023-10-24,2023-01-26,180.98,4477.71,Heavy,1,2025.94,11.194,1,29.7,"Dust Storm",NULL,NULL,0
1158,Dubai,Fujairah,Air,2023-09-14,2023-04-25,1380.95,1145.78,Medium,1,3955.66,2.864,0,46,Clear,NULL,NULL,0
1161,"Umm Al Quwain",Dubai,Air,2023-12-12,2023-07-11,1638.19,3279.35,Heavy,1,13430.5,8.198,0,48,Hot,NULL,NULL,0
1162,"Umm Al Quwain","Abu Dhabi",Ship,2023-04-20,2023-06-25,1885.24,4923.57,Heavy,66,12994.96,6.893,1,27.7,Clear,NULL,NULL,0
1163,"Abu Dhabi",Sharjah,Air,2023-07-01,2023-01-02,794.9,4067.45,Heavy,1,8083.04,10.169,1,42.9,"Dust Storm",NULL,NULL,1
1165,"Ras Al Khaimah",Fujairah,Courier,2023-01-01,2023-03-28,839.2,2890.5,Heavy,86,4366.27,5.203,1,26.4,Hot,NULL,NULL,1
1166,"Abu Dhabi",Sharjah,Ship,2023-11-15,2023-03-04,1019.47,336.73,Light,1,480.6,0.471,0,45.6,Clear,NULL,NULL,0
1167,"Abu Dhabi",Ajman,Truck,2023-02-24,2023-11-17,1677.86,1238.34,Medium,266,1869.99,1.115,1,40.4,Hot,NULL,NULL,0
